"name:ca"	"regio"	"comarca"	"municipi"	"osm_type"	"osm_id"	"name"	"wikidata"	"wikipedia"	"place"	"capital"	"admin_level"	"ref:idescat"	"ref:ine"	"ref:INSEE"
"Vilafranca"	"PV"	"els Ports"	"Vilafranca"	"node"	"262813725"	"Vilafranca / Villafranca del Cid"	"Q537017"	"ca:Vilafranca (Ports)"	"village"	"8"			"12129000101"	
"Villores"	"PV"	"els Ports"	"Villores"	"node"	"308304448"	"Villores"	"Q1767507"	"ca:Villores"	"village"	"8"			"12137000101"	
"Agost"	"PV"	"l'Alacantí"	"Agost"	"node"	"248463899"	"Agost"	"Q1228383"	"ca:Agost (l'Alacantí)"	"village"	"8"			"03002000101"	
"Aigües"	"PV"	"l'Alacantí"	"Aigües"	"node"	"1440347905"	"Aigües"	"Q618657"	"ca:Aigües"	"village"	"8"			"03004000101"	
"Alacant"	"PV"	"l'Alacantí"	"Alacant"	"node"	"21323935"	"Alacant / Alicante"	"Q11959"	"ca:Alacant"	"city"	"6"			"03014000201"	
"Busot"	"PV"	"l'Alacantí"	"Busot"	"node"	"1440347937"	"Busot"	"Q1749271"	"ca:Busot"	"village"	"8"			"03046000101"	
"el Campello"	"PV"	"l'Alacantí"	"el Campello"	"node"	"260385592"	"el Campello"	"Q842224"	"ca:El Campello"	"town"	"8"			"03050000204"	
"la Torre de les Maçanes"	"PV"	"l'Alacantí"	"la Torre de les Maçanes"	"node"	"566123181"	"la Torre de les Maçanes / Torremanzanas"	"Q1641908"	"ca:La Torre de les Maçanes"	"village"	"8"			"03132000101"	
"Mutxamel"	"PV"	"l'Alacantí"	"Mutxamel"	"node"	"276173656"	"Mutxamel"	"Q1631458"	"ca:Mutxamel"	"town"	"8"			"03090000114"	
"Sant Joan d'Alacant"	"PV"	"l'Alacantí"	"Sant Joan d'Alacant"	"node"	"276173625"	"Sant Joan d'Alacant"	"Q740204"	"ca:Sant Joan d'Alacant"	"town"	"8"			"03119000108"	
"Sant Vicent del Raspeig"	"PV"	"l'Alacantí"	"Sant Vicent del Raspeig"	"node"	"3080250817"	"Sant Vicent del Raspeig / San Vicente del Raspeig"	"Q491667"	"ca:Sant Vicent del Raspeig"	"town"	"8"			"03122000605"	
"Xixona"	"PV"	"l'Alacantí"	"Xixona"	"node"	"358084231"	"Xixona / Jijona"	"Q747527"	"ca:Xixona"	"village"	"8"			"03083000101"	
"Costur"	"PV"	"l'Alcalatén"	"Costur"	"node"	"276699047"	"Costur"	"Q1645737"	"ca:Costur"	"village"	"8"			"12049000101"	
"Figueroles"	"PV"	"l'Alcalatén"	"Figueroles"	"node"	"290843784"	"Figueroles"	"Q1646916"	"ca:Figueroles"	"village"	"8"			"12060000101"	
"l'Alcora"	"PV"	"l'Alcalatén"	"l'Alcora"	"node"	"1470837703"	"l'Alcora"	"Q1635385"	"ca:L'Alcora"	"town"	"7"			"12005000101"	
"les Useres"	"PV"	"l'Alcalatén"	"les Useres"	"node"	"246845219"	"les Useres / Useras"	"Q1983352"	"ca:Les Useres"	"village"	"8"			"12122003201"	
"Llucena"	"PV"	"l'Alcalatén"	"Llucena"	"node"	"244446853"	"Llucena / Lucena del Cid"	"Q601999"	"ca:Llucena"	"village"	"8"			"12072000101"	
"Vistabella del Maestrat"	"PV"	"l'Alcalatén"	"Vistabella del Maestrat"	"node"	"247091833"	"Vistabella del Maestrat"	"Q1767446"	"ca:Vistabella del Maestrat"	"village"	"8"			"12139001101"	
"Xodos"	"PV"	"l'Alcalatén"	"Xodos"	"node"	"277026253"	"Xodos / Chodos"	"Q1768688"	"ca:Xodos"	"village"	"8"			"12055000101"	
"Alcoi"	"PV"	"l'Alcoià"	"Alcoi"	"node"	"1470837704"	"Alcoi / Alcoy"	"Q494777"	"ca:Alcoi"	"town"	"7"			"03009000101"	
"Banyeres de Mariola"	"PV"	"l'Alcoià"	"Banyeres de Mariola"	"node"	"1440347915"	"Banyeres de Mariola"	"Q621626"	"ca:Banyeres de Mariola"	"village"	"8"			"03021000101"	
"Benifallim"	"PV"	"l'Alcoià"	"Benifallim"	"node"	"1440347924"	"Benifallim"	"Q930303"	"ca:Benifallim"	"village"	"8"			"03032000101"	
"Castalla"	"PV"	"l'Alcoià"	"Castalla"	"node"	"1470838197"	"Castalla"	"Q1646122"	"ca:Castalla"	"town"	"8"			"03053000101"	
"Ibi"	"PV"	"l'Alcoià"	"Ibi"	"node"	"1470838410"	"Ibi"	"Q530567"	"ca:Ibi"	"town"	"8"			"03079000101"	
"Onil"	"PV"	"l'Alcoià"	"Onil"	"node"	"249216079"	"Onil"	"Q587785"	"ca:Onil"	"town"	"8"			"03096000101"	
"Penàguila"	"PV"	"l'Alcoià"	"Penàguila"	"node"	"1440348013"	"Penàguila"	"Q1995277"	"ca:Penàguila"	"village"	"8"			"03103000101"	
"Tibi"	"PV"	"l'Alcoià"	"Tibi"	"node"	"446161190"	"Tibi"	"Q1751457"	"ca:Tibi"	"village"	"8"			"03129000103"	
"Albocàsser"	"PV"	"l'Alt Maestrat"	"Albocàsser"	"node"	"279332760"	"Albocàsser"	"Q1606574"	"ca:Albocàsser"	"town"	"7"			"12003000101"	
"Ares del Maestrat"	"PV"	"l'Alt Maestrat"	"Ares del Maestrat"	"node"	"308290817"	"Ares del Maestrat"	"Q785949"	"ca:Ares del Maestrat"	"village"	"8"			"12014000101"	
"Atzeneta del Maestrat"	"PV"	"l'Alt Maestrat"	"Atzeneta del Maestrat"	"node"	"246271800"	"Atzeneta del Maestrat"	"Q1635908"	"ca:Atzeneta del Maestrat"	"village"	"8"			"12001000101"	
"Benafigos"	"PV"	"l'Alt Maestrat"	"Benafigos"	"node"	"277015183"	"Benafigos"	"Q24011905"	"ca:Benafigos"	"village"	"8"			"12025000101"	
"Benassal"	"PV"	"l'Alt Maestrat"	"Benassal"	"node"	"279264864"	"Benassal"	"Q1635350"	"ca:Benassal"	"village"	"8"			"12026000201"	
"Catí"	"PV"	"l'Alt Maestrat"	"Catí"	"node"	"247279054"	"Catí"	"Q1645833"	"ca:Catí"	"village"	"8"			"12042000201"	
"Culla"	"PV"	"l'Alt Maestrat"	"Culla"	"node"	"279264863"	"Culla"	"Q1983206"	"ca:Culla"	"village"	"8"			"12051000101"	
"la Serratella"	"PV"	"l'Alt Maestrat"	"la Serratella"	"node"	"279583601"	"la Serratella"	"Q1766247"	"ca:La Serratella"	"village"	"8"			"12103000401"	
"la Torre d'en Besora"	"PV"	"l'Alt Maestrat"	"la Torre d'en Besora"	"node"	"279222859"	"la Torre d'en Besora"	"Q1769731"	"ca:La Torre d'en Besora"	"village"	"8"			"12119000101"	
"Tírig"	"PV"	"l'Alt Maestrat"	"Tírig"	"node"	"308290813"	"Tírig"	"Q1983287"	"ca:Tírig"	"village"	"8"			"12111000101"	
"Vilar de Canes"	"PV"	"l'Alt Maestrat"	"Vilar de Canes"	"node"	"279222945"	"Vilar de Canes"	"Q1767537"	"ca:Vilar de Canes"	"village"	"8"			"12134000301"	
"Beneixama"	"PV"	"l'Alt Vinalopó"	"Beneixama"	"node"	"249216001"	"Beneixama"	"Q621622"	"ca:Beneixama"	"village"	"8"			"03023000101"	
"Biar"	"PV"	"l'Alt Vinalopó"	"Biar"	"node"	"306370760"	"Biar"	"Q1763764"	"ca:Biar"	"village"	"8"			"03043000101"	
"el Camp de Mirra"	"PV"	"l'Alt Vinalopó"	"el Camp de Mirra"	"node"	"1440347939"	"el Camp de Mirra / Campo de Mirra"	"Q1553410"	"ca:El Camp de Mirra"	"village"	"8"			"03051000101"	
"la Canyada"	"PV"	"l'Alt Vinalopó"	"la Canyada"	"node"	"249215996"	"Cañada"	"Q1553440"	"ca:La Canyada (Alt Vinalopó)"	"village"	"8"			"03052000101"	
"Albalat dels Sorells"	"PV"	"l'Horta Nord"	"Albalat dels Sorells"	"node"	"781476022"	"Albalat dels Sorells"	"Q1771187"	"ca:Albalat dels Sorells"	"village"	"8"			"46009000101"	
"Alboraia"	"PV"	"l'Horta Nord"	"Alboraia"	"node"	"1470837692"	"Alboraia / Alboraya"	"Q987383"	"ca:Alboraia"	"town"	"8"			"46013000101"	
"Albuixec"	"PV"	"l'Horta Nord"	"Albuixec"	"node"	"306530409"	"Albuixech"	"Q1771153"	"ca:Albuixec"	"village"	"8"			"46014000101"	
"Alfara del Patriarca"	"PV"	"l'Horta Nord"	"Alfara del Patriarca"	"node"	"252979649"	"Alfara del Patriarca"	"Q1771157"	"ca:Alfara del Patriarca"	"village"	"8"			"46025000101"	
"Almàssera"	"PV"	"l'Horta Nord"	"Almàssera"	"node"	"252660922"	"Almàssera"	"Q1648768"	"ca:Almàssera"	"village"	"8"			"46032000101"	
"Bonrepòs i Mirambell"	"PV"	"l'Horta Nord"	"Bonrepòs i Mirambell"	"node"	"768562474"	"Bonrepòs i Mirambell"	"Q1312589"	"ca:Bonrepòs i Mirambell"	"village"	"8"			"46074000101"	
"Burjassot"	"PV"	"l'Horta Nord"	"Burjassot"	"node"	"1470838121"	"Burjassot"	"Q55688"	"ca:Burjassot"	"town"	"8"			"46078000101"	
"el Puig de Santa Maria"	"PV"	"l'Horta Nord"	"el Puig de Santa Maria"	"node"	"1470838792"	"el Puig de Santa Maria"	"Q2040100"	"ca:El Puig de Santa Maria"	"town"	"8"			"46204000103"	
"Emperador"	"PV"	"l'Horta Nord"	"Emperador"	"node"	"1141998762"	"Emperador"	"Q2045916"	"ca:Emperador (Horta Nord)"	"village"	"8"			"46117000101"	
"Foios"	"PV"	"l'Horta Nord"	"Foios"	"node"	"306530411"	"Foios"	"Q668117"	"ca:Foios"	"village"	"8"			"46126000101"	
"Godella"	"PV"	"l'Horta Nord"	"Godella"	"node"	"1470838304"	"Godella"	"Q1982756"	"ca:Godella"	"town"	"8"			"46135000104"	
"la Pobla de Farnals"	"PV"	"l'Horta Nord"	"la Pobla de Farnals"	"node"	"1124042743"	"la Pobla de Farnals"	"Q1992972"	"ca:La Pobla de Farnals"	"town"	"8"			"46199000201"	
"Massalfassar"	"PV"	"l'Horta Nord"	"Massalfassar"	"node"	"1030139756"	"Massalfassar"	"Q1989342"	"ca:Massalfassar"	"village"	"8"			"46163000101"	
"Massamagrell"	"PV"	"l'Horta Nord"	"Massamagrell"	"node"	"1124042742"	"Massamagrell"	"Q1313044"	"ca:Massamagrell"	"town"	"8"			"46164000101"	
"Meliana"	"PV"	"l'Horta Nord"	"Meliana"	"node"	"1470838524"	"Meliana"	"Q1993019"	"ca:Meliana"	"town"	"8"			"46166000102"	
"Montcada"	"PV"	"l'Horta Nord"	"Montcada"	"node"	"1470838546"	"Montcada / Moncada"	"Q1010291"	"ca:Montcada (Horta Nord)"	"town"	"8"			"46171000202"	
"Museros"	"PV"	"l'Horta Nord"	"Museros"	"node"	"1124040165"	"Museros"	"Q1010314"	"ca:Museros"	"village"	"8"			"46177000101"	
"Paterna"	"PV"	"l'Horta Nord"	"Paterna"	"node"	"1470838639"	"Paterna"	"Q24020094"	"ca:Paterna"	"town"	"8"			"46190000301"	
"Puçol"	"PV"	"l'Horta Nord"	"Puçol"	"node"	"1470838796"	"Puçol"	"Q23028"	"ca:Puçol"	"town"	"7"			"46205000301"	
"Rafelbunyol"	"PV"	"l'Horta Nord"	"Rafelbunyol"	"node"	"1470838800"	"Rafelbunyol"	"Q1982774"	"ca:Rafelbunyol"	"village"	"8"			"46207000101"	
"Rocafort"	"PV"	"l'Horta Nord"	"Rocafort"	"node"	"1470838809"	"Rocafort"	"Q1993437"	"ca:Rocafort"	"town"	"8"			"46216000101"	
"Tavernes Blanques"	"PV"	"l'Horta Nord"	"Tavernes Blanques"	"node"	"429896565"	"Tavernes Blanques"	"Q1109227"	"ca:Tavernes Blanques"	"village"	"8"			"46237000101"	
"Vinalesa"	"PV"	"l'Horta Nord"	"Vinalesa"	"node"	"252635115"	"Vinalesa"	"Q1982784"	"ca:Vinalesa"	"village"	"8"			"46260000101"	
"Alaquàs"	"PV"	"l'Horta Sud"	"Alaquàs"	"node"	"1851338407"	"Alaquàs"	"Q1649698"	"ca:Alaquàs"	"town"	"8"			"46005000101"	
"Albal"	"PV"	"l'Horta Sud"	"Albal"	"node"	"1470837688"	"Albal"	"Q1648833"	"ca:Albal"	"town"	"8"			"46007000101"	
"Alcàsser"	"PV"	"l'Horta Sud"	"Alcàsser"	"node"	"249216320"	"Alcàsser"	"Q1771181"	"ca:Alcàsser (Horta Sud)"	"village"	"8"			"46015000101"	
"Aldaia"	"PV"	"l'Horta Sud"	"Aldaia"	"node"	"1470837714"	"Aldaia"	"Q368431"	"ca:Aldaia"	"town"	"8"			"46021000101"	
"Alfafar"	"PV"	"l'Horta Sud"	"Alfafar"	"node"	"1470837737"	"Alfafar"	"Q1648851"	"ca:Alfafar"	"town"	"8"			"46022000101"	
"Benetússer"	"PV"	"l'Horta Sud"	"Benetússer"	"node"	"1470838096"	"Benetússer"	"Q23012"	"ca:Benetússer"	"town"	"8"			"46054000101"	
"Beniparrell"	"PV"	"l'Horta Sud"	"Beniparrell"	"node"	"261004964"	"Beniparrell"	"Q953308"	"ca:Beniparrell"	"village"	"8"			"46065000101"	
"Catarroja"	"PV"	"l'Horta Sud"	"Catarroja"	"node"	"1463120874"	"Catarroja"	"Q1771131"	"ca:Catarroja"	"town"	"8"			"46094000101"	
"Llocnou de la Corona"	"PV"	"l'Horta Sud"	"Llocnou de la Corona"	"node"	"506737314"	"Llocnou de la Corona"	"Q2043927"	"ca:Llocnou de la Corona"	"village"	"8"			"46152000101"	
"Manises"	"PV"	"l'Horta Sud"	"Manises"	"node"	"1470838506"	"Manises"	"Q1648590"	"ca:Manises"	"town"	"8"			"46159000103"	
"Massanassa"	"PV"	"l'Horta Sud"	"Massanassa"	"node"	"515874776"	"Massanassa"	"Q102878"	"ca:Massanassa"	"town"	"8"			"46165000101"	
"Mislata"	"PV"	"l'Horta Sud"	"Mislata"	"node"	"1470838535"	"Mislata"	"Q12442"	"ca:Mislata"	"town"	"8"			"46169000101"	
"Paiporta"	"PV"	"l'Horta Sud"	"Paiporta"	"node"	"1470838630"	"Paiporta"	"Q102848"	"ca:Paiporta"	"town"	"8"			"46186000101"	
"Picanya"	"PV"	"l'Horta Sud"	"Picanya"	"node"	"1470838677"	"Picanya"	"Q1982763"	"ca:Picanya"	"town"	"8"			"46193000101"	
"Picassent"	"PV"	"l'Horta Sud"	"Picassent"	"node"	"4053830428"	"Picassent"	"Q10863"	"ca:Picassent"	"town"	"8"			"46194000109"	
"Quart de Poblet"	"PV"	"l'Horta Sud"	"Quart de Poblet"	"node"	"1470838798"	"Quart de Poblet"	"Q945911"	"ca:Quart de Poblet"	"town"	"8"			"46102000101"	
"Sedaví"	"PV"	"l'Horta Sud"	"Sedaví"	"node"	"2428263398"	"Sedaví"	"Q102862"	"ca:Sedaví"	"town"	"8"			"46223000101"	
"Silla"	"PV"	"l'Horta Sud"	"Silla"	"node"	"1470839454"	"Silla"	"Q10843"	"ca:Silla"	"town"	"8"			"46230000101"	
"Torrent"	"PV"	"l'Horta Sud"	"Torrent"	"node"	"1470839505"	"Torrent"	"Q161945"	"ca:Torrent (Horta Sud)"	"town"	"7"			"46244000401"	
"Xirivella"	"PV"	"l'Horta Sud"	"Xirivella"	"node"	"1470838216"	"Xirivella"	"Q13725"	"ca:Xirivella"	"town"	"8"			"46110000101"	
"Barxeta"	"PV"	"la Costera"	"Barxeta"	"node"	"1440347918"	"Barxeta"	"Q597015"	"ca:Barxeta"	"village"	"8"			"46045000101"	
"Canals"	"PV"	"la Costera"	"Canals"	"node"	"1470838176"	"Canals"	"Q258722"	"ca:Canals"	"town"	"8"			"46081000201"	
"Cerdà"	"PV"	"la Costera"	"Cerdà"	"node"	"1463120875"	"Cerdà"	"Q2047561"	"ca:Cerdà"	"village"	"8"			"46096000101"	
"el Genovés"	"PV"	"la Costera"	"el Genovés"	"node"	"1556736784"	"el Genovés"	"Q1993407"	"ca:El Genovés"	"village"	"8"			"46132000201"	
"Estubeny"	"PV"	"la Costera"	"Estubeny"	"node"	"339595168"	"Estubeny"	"Q1998575"	"ca:Estubeny"	"village"	"8"			"46121000101"	
"l'Alcúdia de Crespins"	"PV"	"la Costera"	"l'Alcúdia de Crespins"	"node"	"4065968042"	"l'Alcúdia de Crespins"	"Q1905388"	"es:Alcudia de Crespins"	"village"	"8"			"46020000101"	
"la Font de la Figuera"	"PV"	"la Costera"	"la Font de la Figuera"	"node"	"248455177"	"la Font de la Figuera"	"Q1993424"	"ca:La Font de la Figuera"	"village"	"8"			"46128000101"	
"la Granja de la Costera"	"PV"	"la Costera"	"la Granja de la Costera"	"node"	"1440347991"	"la Granja de la Costera"	"Q2269606"	"ca:La Granja de la Costera"	"village"	"8"			"46137000101"	
"la Llosa de Ranes"	"PV"	"la Costera"	"la Llosa de Ranes"	"node"	"339599347"	"la Llosa de Ranes"	"Q524464"	"ca:La Llosa de Ranes"	"village"	"8"			"46157000101"	
"Llanera de Ranes"	"PV"	"la Costera"	"Llanera de Ranes"	"node"	"249221486"	"Llanera de Ranes"	"Q1807484"	"ca:Llanera de Ranes"	"village"	"8"			"46154000101"	
"Llocnou d'en Fenollet"	"PV"	"la Costera"	"Llocnou d'en Fenollet"	"node"	"1440348003"	"Llocnou d'en Fenollet"	"Q2269874"	"ca:Llocnou d'en Fenollet"	"village"	"8"			"46151000101"	
"Moixent"	"PV"	"la Costera"	"Moixent"	"node"	"249221481"	"Moixent / Mogente"	"Q1993371"	"ca:Moixent"	"village"	"8"			"46170000102"	
"Montesa"	"PV"	"la Costera"	"Montesa"	"node"	"249221482"	"Montesa"	"Q979051"	"ca:Montesa"	"village"	"8"			"46174000101"	
"Novetlè"	"PV"	"la Costera"	"Novetlè"	"node"	"994682823"	"Novetlè"	"Q2041843"	"ca:Novetlè"	"village"	"8"			"46180000101"	
"Rotglà i Corberà"	"PV"	"la Costera"	"Rotglà i Corberà"	"node"	"249221631"	"Rotglà i Corberà"	"Q788768"	"ca:Rotglà i Corberà"	"village"	"8"			"46217000101"	
"Torrella"	"PV"	"la Costera"	"Torrella"	"node"	"1243447562"	"Torrella"	"Q2041864"	"ca:Torrella"	"village"	"8"			"46243000101"	
"Vallada"	"PV"	"la Costera"	"Vallada"	"node"	"249221483"	"Vallada"	"Q648740"	"ca:Vallada"	"village"	"8"			"46251000101"	
"Vallés"	"PV"	"la Costera"	"Vallés"	"node"	"1440348032"	"Vallés"	"Q377446"	"ca:Vallés"	"village"	"8"			"46253000101"	
"Xàtiva"	"PV"	"la Costera"	"Xàtiva"	"node"	"1470838425"	"Xàtiva"	"Q738013"	"ca:Xàtiva"	"town"	"7"			"46145000601"	
"Alcalalí"	"PV"	"la Marina Alta"	"Alcalalí"	"node"	"247636370"	"Alcalalí"	"Q619496"	"ca:Alcalalí"	"village"	"8"			"03006000101"	
"Beniarbeig"	"PV"	"la Marina Alta"	"Beniarbeig"	"node"	"247735163"	"Beniarbeig"	"Q1649859"	"ca:Beniarbeig"	"village"	"8"			"03026000101"	
"Benidoleig"	"PV"	"la Marina Alta"	"Benidoleig"	"node"	"247717155"	"Benidoleig"	"Q1753061"	"ca:Benidoleig"	"village"	"8"			"03030000101"	
"Benigembla"	"PV"	"la Marina Alta"	"Benigembla"	"node"	"247634709"	"Benigembla"	"Q1763714"	"ca:Benigembla"	"village"	"8"			"03029000101"	
"Benimeli"	"PV"	"la Marina Alta"	"Benimeli"	"node"	"247734776"	"Benimeli"	"Q1637136"	"ca:Benimeli"	"village"	"8"			"03040000101"	
"Benissa"	"PV"	"la Marina Alta"	"Benissa"	"node"	"1288853960"	"Benissa"	"Q1649406"	"ca:Benissa"	"village"	"8"			"03041000101"	
"Calp"	"PV"	"la Marina Alta"	"Calp"	"node"	"1762281470"	"Calp"	"Q671272"	"ca:Calp"	"town"	"8"			"03047000101"	
"Castell de Castells"	"PV"	"la Marina Alta"	"Castell de Castells"	"node"	"2684672679"	"Castell de Castells"	"Q1753070"	"ca:Castell de Castells"	"village"	"8"			"03054000101"	
"Dénia"	"PV"	"la Marina Alta"	"Dénia"	"node"	"94736172"	"Dénia"	"Q646725"	"ca:Dénia"	"town"	"7"			"03063000101"	
"el Poble Nou de Benitatxell"	"PV"	"la Marina Alta"	"el Poble Nou de Benitatxell"	"node"	"258509970"	"el Poble Nou de Benitatxell / Benitachell"	"Q817349"	"ca:El Poble Nou de Benitatxell"	"village"	"8"			"03042000102"	
"el Ràfol d'Almúnia"	"PV"	"la Marina Alta"	"el Ràfol d'Almúnia"	"node"	"247734692"	"el Ràfol d'Almúnia"	"Q1983198"	"ca:El Ràfol d'Almúnia"	"village"	"8"			"03110000101"	
"el Verger"	"PV"	"la Marina Alta"	"el Verger"	"node"	"249264708"	"el Verger"	"Q1751998"	"ca:El Verger"	"village"	"8"			"03138000101"	
"els Poblets"	"PV"	"la Marina Alta"	"els Poblets"	"node"	"258328582"	"els Poblets"	"Q987444"	"ca:Els Poblets"	"village"	"8"				
"Gata de Gorgos"	"PV"	"la Marina Alta"	"Gata de Gorgos"	"node"	"6566576593"	"Gata de Gorgos"	"Q24008514"	"ca:Gata de Gorgos"	"village"	"8"			"03071000101"	
"l'Atzúbia"	"PV"	"la Marina Alta"	"l'Atzúbia"	"node"	"249265788"	"l'Atzúbia"	"Q23990912"	"ca:L'Atzúbia"	"village"	"8"			"03001000101"	
"Alcalà de la Jovada"	"PV"	"la Marina Alta"	"la Vall d'Alcalà"	"node"	"252046598"	"Alcalà de la Jovada"	"Q1770167"	"ca:La Vall d'Alcalà"	"village"	"8"			"03134000101"	
"la Vall d'Ebo"	"PV"	"la Marina Alta"	"la Vall d'Ebo"	"node"	"252039902"	"la Vall d'Ebo"	"Q1983371"	"ca:La Vall d'Ebo"	"village"	"8"			"03135000101"	
"Benialí"	"PV"	"la Marina Alta"	"la Vall de Gallinera"	"node"	"249274427"	"Benialí"	"Q100860512"	"ca:Benialí"	"village"	"8"			"03136000101"	
"Fleix"	"PV"	"la Marina Alta"	"la Vall de Laguar"	"node"	"247578897"	"Fleix"	"Q17584282"	"ca:Fleix (Marina Alta)"	"village"	"8"			"03137000301"	
"Llíber"	"PV"	"la Marina Alta"	"Llíber"	"node"	"247775806"	"Llíber"	"Q533769"	"ca:Llíber"	"village"	"8"			"03085000101"	
"Murla"	"PV"	"la Marina Alta"	"Murla"	"node"	"247631237"	"Murla"	"Q1985301"	"ca:Murla"	"village"	"8"			"03091000101"	
"Ondara"	"PV"	"la Marina Alta"	"Ondara"	"node"	"247717975"	"Ondara"	"Q290824"	"ca:Ondara"	"village"	"8"			"03095000101"	
"Orba"	"PV"	"la Marina Alta"	"Orba"	"node"	"247716806"	"Orba"	"Q983550"	"ca:Orba"	"village"	"8"			"03097000304"	
"Parcent"	"PV"	"la Marina Alta"	"Parcent"	"node"	"247636006"	"Parcent"	"Q984818"	"ca:Parcent"	"village"	"8"			"03100000101"	
"Pedreguer"	"PV"	"la Marina Alta"	"Pedreguer"	"node"	"247730258"	"Pedreguer"	"Q1750923"	"ca:Pedreguer"	"village"	"8"			"03101000104"	
"Pego"	"PV"	"la Marina Alta"	"Pego"	"node"	"249260955"	"Pego"	"Q102835"	"ca:Pego"	"town"	"8"			"03102000102"	
"Sagra"	"PV"	"la Marina Alta"	"Sagra"	"node"	"247734781"	"Sagra"	"Q1995214"	"ca:Sagra"	"village"	"8"			"03115000101"	
"Sanet i els Negrals"	"PV"	"la Marina Alta"	"Sanet i els Negrals"	"node"	"247734671"	"Sanet y Negrals"	"Q1983216"	"ca:Sanet i els Negrals"	"village"	"8"			"03117000101"	
"Senija"	"PV"	"la Marina Alta"	"Senija"	"node"	"247776837"	"Senija"	"Q1983238"	"ca:Senija"	"village"	"8"			"03125000102"	
"Teulada"	"PV"	"la Marina Alta"	"Teulada"	"node"	"258509161"	"Teulada"	"Q521633"	"ca:Teulada (Marina Alta)"	"village"	"8"			"03128000215"	
"Tormos"	"PV"	"la Marina Alta"	"Tormos"	"node"	"247734814"	"Tormos"	"Q578908"	"ca:Tormos"	"village"	"8"			"03131000101"	
"Xàbia"	"PV"	"la Marina Alta"	"Xàbia"	"node"	"258337724"	"Xàbia / Jávea"	"Q851020"	"ca:Xàbia"	"town"	"8"			"03082000214"	
"Xaló"	"PV"	"la Marina Alta"	"Xaló"	"node"	"247744775"	"Xaló"	"Q1752098"	"ca:Xaló"	"village"	"8"			"03081000101"	
"Altea"	"PV"	"la Marina Baixa"	"Altea"	"node"	"1440347912"	"Altea"	"Q436491"	"ca:Altea"	"town"	"8"			"03018000102"	
"Beniardà"	"PV"	"la Marina Baixa"	"Beniardà"	"node"	"1440347921"	"Beniardà"	"Q1770182"	"ca:Beniardà"	"village"	"8"			"03027000101"	
"Benidorm"	"PV"	"la Marina Baixa"	"Benidorm"	"node"	"1470838099"	"Benidorm"	"Q487981"	"ca:Benidorm"	"town"	"8"			"03031000102"	
"Benifato"	"PV"	"la Marina Baixa"	"Benifato"	"node"	"1440347925"	"Benifato"	"Q370955"	"ca:Benifato"	"village"	"8"			"03033000101"	
"Benimantell"	"PV"	"la Marina Baixa"	"Benimantell"	"node"	"1965347693"	"Benimantell"	"Q1752443"	"ca:Benimantell"	"village"	"8"			"03037000101"	
"Bolulla"	"PV"	"la Marina Baixa"	"Bolulla"	"node"	"1440347935"	"Bolulla"	"Q891663"	"ca:Bolulla"	"village"	"8"			"03045000101"	
"Callosa d'en Sarrià"	"PV"	"la Marina Baixa"	"Callosa d'en Sarrià"	"node"	"1470838166"	"Callosa d'en Sarrià"	"Q1770160"	"ca:Callosa d'en Sarrià"	"village"	"8"			"03048000102"	
"Confrides"	"PV"	"la Marina Baixa"	"Confrides"	"node"	"1440347942"	"Confrides"	"Q1768778"	"ca:Confrides"	"village"	"8"			"03057000201"	
"el Castell de Guadalest"	"PV"	"la Marina Baixa"	"el Castell de Guadalest"	"node"	"300508278"	"el Castell de Guadalest"	"Q984526"	"ca:El Castell de Guadalest"	"village"	"8"			"03075000101"	
"Finestrat"	"PV"	"la Marina Baixa"	"Finestrat"	"node"	"360667578"	"Finestrat"	"Q1646107"	"ca:Finestrat"	"village"	"8"			"03069000202"	
"l'Alfàs del Pi"	"PV"	"la Marina Baixa"	"l'Alfàs del Pi"	"node"	"1470837766"	"l'Alfàs del Pi"	"Q619126"	"ca:L'Alfàs del Pi"	"village"	"8"			"03011000102"	
"la Nucia"	"PV"	"la Marina Baixa"	"la Nucia"	"node"	"1470838442"	"la Nucia"	"Q984403"	"ca:La Nucia"	"town"	"8"			"03094000103"	
"la Vila Joiosa"	"PV"	"la Marina Baixa"	"la Vila Joiosa"	"node"	"1440348033"	"la Vila Joiosa / Villajoyosa"	"Q935589"	"ca:La Vila Joiosa"	"town"	"7"			"03139000401"	
"Orxeta"	"PV"	"la Marina Baixa"	"Orxeta"	"node"	"287774877"	"Orxeta"	"Q1768824"	"ca:Orxeta"	"village"	"8"			"03098000102"	
"Polop"	"PV"	"la Marina Baixa"	"Polop"	"node"	"300508553"	"Polop"	"Q1768847"	"ca:Polop"	"village"	"8"			"03107000201"	
"Relleu"	"PV"	"la Marina Baixa"	"Relleu"	"node"	"566118260"	"Relleu"	"Q1751262"	"ca:Relleu (municipi)"	"village"	"8"			"03112000101"	
"Sella"	"PV"	"la Marina Baixa"	"Sella"	"node"	"1440348028"	"Sella"	"Q985137"	"ca:Sella (Marina Baixa)"	"village"	"8"			"03124000101"	
"Tàrbena"	"PV"	"la Marina Baixa"	"Tàrbena"	"node"	"249223650"	"Tàrbena"	"Q1766232"	"es:Tárbena"	"village"	"8"			"03127000101"	
"Almassora"	"PV"	"la Plana Alta"	"Almassora"	"node"	"1470837837"	"Almassora"	"Q1373919"	"ca:Almassora"	"town"	"8"			"12009000101"	
